UNIPROT_AC	name	ENSEMBL_ID	GENE_NAME	DO_IDs
P41180	CASR	ENSG00000036828	CASR	DOID:0060699|DOID:0060700|DOID:0090107|DOID:0090109|DOID:0111322|MONDO:0009397
P41181	AQP2	ENSG00000167580	AQP2	DOID:12387
P41183	BCL6	ENSMUSG00000022508	Bcl6	DOID:0050745|DOID:707
P41212	ETV6	ENSG00000139083	ETV6	DOID:0111344|DOID:9119|MONDO:0014536
P41216	ACSL1	ENSMUSG00000018796	Acsl1	DOID:0050700|DOID:9970
P41219	PERI	ENSG00000135406	PRPH	DOID:0060193|DOID:332
P41221	WNT5A	ENSG00000114251	WNT5A	DOID:0060766
P41224	TEF	ENSRNOG00000019383	Tef	DOID:9952
P41225	SOX3	ENSG00000134595	SOX3	DOID:0111388|DOID:0111762|DOID:0111779|MONDO:0010252
P41227	NAA10	ENSG00000102030	NAA10	DOID:0050781|DOID:0080636|DOID:0111799
P41229	KDM5C	ENSG00000126012	KDM5C	DOID:0060809
P41230	KDM5C	ENSMUSG00000025332	Kdm5c	DOID:0060809|DOID:1059|DOID:12858|DOID:1612
P41232	P2RY2	ENSRNOG00000019283	P2ry2	DOID:1875
P41233	ABCA1	ENSMUSG00000015243	Abca1	DOID:10652|DOID:10787|DOID:10976|DOID:1168|DOID:12236|DOID:13619|DOID:1387|DOID:1388|DOID:3393|DOID:684|DOID:9352|DOID:9452|DOID:9970
P41235	HNF4A	ENSG00000101076	HNF4A	DOID:0050524|DOID:0080760|DOID:0111099|DOID:9352
P41241	CSK	ENSMUSG00000032312	Csk	DOID:684
P41245	MMP9	ENSMUSG00000017737	Mmp9	DOID:0002116|DOID:0050127|DOID:0050697|DOID:0050700|DOID:0050784|DOID:0050827|DOID:0050848|DOID:0050851|DOID:0050855|DOID:0060041|DOID:0060074|DOID:0060224|DOID:0060903|DOID:0080176|DOID:0080177|DOID:0080207|DOID:0080745|DOID:0080746|DOID:0111563|DOID:10223|DOID:10588|DOID:10591|DOID:106|DOID:10652|DOID:1073|DOID:10763|DOID:10808|DOID:1094|DOID:10941|DOID:10964|DOID:10976|DOID:11054|DOID:11294|DOID:11394|DOID:11446|DOID:11476|DOID:1168|DOID:11984|DOID:12236|DOID:12510|DOID:12858|DOID:12894|DOID:1312|DOID:13139|DOID:13241|DOID:13375|DOID:13378|DOID:13515|DOID:13550|DOID:13714|DOID:13810|DOID:14004|DOID:14250|DOID:14261|DOID:1485|DOID:1561|DOID:1574|DOID:1657|DOID:1686|DOID:1749|DOID:1793|DOID:1824|DOID:1825|DOID:1826|DOID:2234|DOID:224|DOID:2316|DOID:2349|DOID:2377|DOID:2378|DOID:2508|DOID:2799|DOID:2841|DOID:2871|DOID:289|DOID:3042|DOID:3068|DOID:3082|DOID:3083|DOID:3319|DOID:332|DOID:3328|DOID:3393|DOID:3407|DOID:3454|DOID:3525|DOID:3587|DOID:3770|DOID:3908|DOID:4079|DOID:418|DOID:4195|DOID:4250|DOID:4448|DOID:4450|DOID:4644|DOID:4724|DOID:4914|DOID:4947|DOID:5213|DOID:5517|DOID:557|DOID:5844|DOID:6000|DOID:6432|DOID:646|DOID:7148|DOID:7693|DOID:799|DOID:8398|DOID:8440|DOID:850|DOID:8549|DOID:8553|DOID:869|DOID:874|DOID:8869|DOID:8881|DOID:8923|DOID:8947|DOID:898|DOID:9282|DOID:9352|DOID:9470|DOID:9477|DOID:9563|DOID:9675|DOID:9970
P41250	GARS	NA	GARS1	DOID:0110164|DOID:0111204|MIM:619042
P41251	NRAM1	ENSMUSG00000026177	Slc11a1	DOID:0050456|DOID:0050589|DOID:0060704|DOID:1024|DOID:11054|DOID:11335|DOID:13241|DOID:2377|DOID:2957|DOID:399|DOID:418|DOID:676|DOID:7148|DOID:8577|DOID:8778|DOID:9074|DOID:9111|DOID:9146|DOID:9744
P41252	SYIC	NA	IARS1	MONDO:0014911
P41272	CD27	ENSMUSG00000030336	Cd27	DOID:0060708
P41274	TNFL9	ENSMUSG00000035678	Tnfsf9	DOID:2377|DOID:9119|DOID:9256
P41317	MBL2	ENSMUSG00000024863	Mbl2	DOID:0050073|DOID:0050117|DOID:0050144|DOID:0050697|DOID:0060496|DOID:0080159|DOID:0080162|DOID:0080599|DOID:10003|DOID:10223|DOID:104|DOID:10457|DOID:10652|DOID:1070|DOID:10754|DOID:10887|DOID:11162|DOID:11394|DOID:12177|DOID:12306|DOID:12375|DOID:12554|DOID:12716|DOID:13166|DOID:1324|DOID:13241|DOID:13375|DOID:13378|DOID:13450|DOID:14067|DOID:14115|DOID:1485|DOID:1564|DOID:1588|DOID:1733|DOID:1883|DOID:2043|DOID:2272|DOID:2297|DOID:2394|DOID:2799|DOID:2841|DOID:2957|DOID:3083|DOID:3310|DOID:3312|DOID:3385|DOID:341|DOID:3770|DOID:409|DOID:4247|DOID:4483|DOID:5082|DOID:526|DOID:552|DOID:57|DOID:594|DOID:676|DOID:684|DOID:7188|DOID:783|DOID:853|DOID:8566|DOID:874|DOID:8778|DOID:8893|DOID:9074|DOID:9146|DOID:9182|DOID:9563|DOID:9970
P41350	CAV1	ENSRNOG00000056836	Cav1	DOID:0050440|DOID:0111137|DOID:10283|DOID:10652|DOID:1070|DOID:10763|DOID:11054|DOID:11446|DOID:11984|DOID:12689|DOID:127|DOID:14557|DOID:1459|DOID:1577|DOID:1580|DOID:1612|DOID:1909|DOID:1936|DOID:224|DOID:2316|DOID:2377|DOID:2671|DOID:3070|DOID:3459|DOID:4001|DOID:418|DOID:4450|DOID:6432|DOID:8398|DOID:8893|DOID:9970
P41413	PCSK5	ENSRNOG00000012036	Pcsk5	DOID:0050545|DOID:11446|DOID:14679|DOID:234|DOID:9562
P41438	S19A1	ENSMUSG00000001436	Slc19a1	DOID:0060770|DOID:784|DOID:9296
P41498	PPAC	ENSRNOG00000005260	Acp1	DOID:1094|DOID:12995|DOID:3393|DOID:8947|DOID:9351|DOID:9352|DOID:9744|DOID:9970
P41516	TOP2A	ENSRNOG00000053047	Top2a	DOID:0060074|DOID:10283|DOID:11054|DOID:11624|DOID:162|DOID:2154|DOID:8991
P41539	TKN1	ENSMUSG00000061762	Tac1	DOID:0060180|DOID:1273|DOID:2841|DOID:6432|DOID:9220
P41562	IDHC	ENSRNOG00000015020	Idh1	DOID:0050575|DOID:0050908|DOID:162|DOID:3068|DOID:3070|DOID:417|DOID:5016|DOID:9119
P41588	VIPR2	ENSMUSG00000011171	Vipr2	DOID:0070092
P41593	PTH1R	ENSMUSG00000032492	Pth1r	DOID:0060387|DOID:0080020|DOID:0111341|DOID:0111732|DOID:12678|DOID:2256
P41597	CCR2	ENSG00000121807	CCR2	MONDO:0004951
P41682	ADH7	ENSRNOG00000032959	Adh7	DOID:14330
P41731	CD63	ENSMUSG00000025351	Cd63	DOID:3407|DOID:9743
P41732	TSN7	ENSG00000156298	TSPAN7	DOID:0112024
P41738	AHR	ENSRNOG00000004342	Ahr	DOID:10584|DOID:1793|DOID:9649
P41739	ARNT	ENSRNOG00000031174	Arnt	DOID:4450|DOID:9352
P41740	ANPRC	ENSRNOG00000019184	Npr3	DOID:0080001|DOID:10763|DOID:8947
P41777	NOLC1	ENSRNOG00000018704	Nolc1	DOID:2908
P41778	PBX1	ENSMUSG00000052534	Pbx1	DOID:0080630
P41968	MC3R	ENSG00000124089	MC3R	MONDO:0044272
P41969	ELK1	ENSMUSG00000009406	Elk1	DOID:10652|DOID:12217|DOID:12858|DOID:224|DOID:5419
P41971	ELK3	ENSMUSG00000008398	Elk3	DOID:0060646
P42082	CD86	ENSMUSG00000022901	Cd86	DOID:0050523|DOID:10124|DOID:1040|DOID:11123|DOID:12449|DOID:12842|DOID:2377|DOID:2518|DOID:2799|DOID:2841|DOID:2917|DOID:2957|DOID:3083|DOID:3525|DOID:418|DOID:6432|DOID:8924|DOID:9119|DOID:9538|DOID:9744|DOID:9952
P42203	IL13	ENSRNOG00000007652	Il13	DOID:0050127|DOID:0060496|DOID:0080208|DOID:0080600|DOID:10966|DOID:11132|DOID:11204|DOID:11396|DOID:11678|DOID:1205|DOID:12306|DOID:12351|DOID:12361|DOID:12894|DOID:13141|DOID:13276|DOID:13976|DOID:14067|DOID:1485|DOID:1580|DOID:1793|DOID:2377|DOID:2723|DOID:2799|DOID:2841|DOID:2957|DOID:3008|DOID:3083|DOID:3310|DOID:3326|DOID:350|DOID:3525|DOID:3770|DOID:4001|DOID:418|DOID:4376|DOID:4377|DOID:4378|DOID:4481|DOID:4483|DOID:4989|DOID:552|DOID:6432|DOID:7148|DOID:841|DOID:8472|DOID:850|DOID:8893|DOID:9008|DOID:9074
P42224	STAT1	ENSG00000115415	STAT1	DOID:0111944|DOID:0111945|DOID:0111946
P42225	STAT1	ENSMUSG00000026104	Stat1	DOID:0111944|DOID:0111945|DOID:0111946|DOID:1612|DOID:2154|DOID:2526|DOID:2945|DOID:3314|DOID:3319|DOID:3459
P42227	STAT3	ENSMUSG00000004040	Stat3	DOID:0001816|DOID:0050156|DOID:0050589|DOID:0060071|DOID:0060704|DOID:0080208|DOID:10283|DOID:10286|DOID:1040|DOID:10652|DOID:114|DOID:1227|DOID:13241|DOID:1612|DOID:1724|DOID:1749|DOID:1920|DOID:2154|DOID:224|DOID:2394|DOID:3049|DOID:3261|DOID:3314|DOID:3319|DOID:4450|DOID:5520|DOID:7148|DOID:8577|DOID:8778|DOID:8893|DOID:8923|DOID:8991|DOID:9008|DOID:9256|DOID:9352|DOID:9970|DOID:9997
P42228	STAT4	ENSMUSG00000062939	Stat4	DOID:0080745|DOID:10223|DOID:12236|DOID:12297|DOID:12894|DOID:13241|DOID:1577|DOID:1580|DOID:1884|DOID:2048|DOID:2986|DOID:418|DOID:684|DOID:8541|DOID:869|DOID:8704|DOID:8893|DOID:9008|DOID:9074|DOID:9744
P42230	STA5A	ENSMUSG00000004043	Stat5a	DOID:0060074|DOID:3457
P42260	GRIK2	ENSRNOG00000000368	Grik2	DOID:0060308|DOID:12858
P42262	GRIA2	ENSG00000120251	GRIA2	MIM:618917
P42263	GRIA3	ENSG00000125675	GRIA3	DOID:0060823
P42336	PK3CA	ENSG00000121879	PIK3CA	DOID:0080351|DOID:1612|DOID:2394|DOID:6498|DOID:684|DOID:9256|MONDO:0007962|MONDO:0011240|MONDO:0013125|MONDO:0014047
P42337	PK3CA	ENSMUSG00000027665	Pik3ca	DOID:0060075|DOID:0080199|DOID:0080351|DOID:0110861|DOID:0111162|DOID:1612|DOID:1984|DOID:234|DOID:2394|DOID:3450|DOID:6457|DOID:6498|DOID:684|DOID:9256
P42345	MTOR	ENSG00000198793	MTOR	MONDO:0011818|MONDO:0014716
P42346	MTOR	ENSRNOG00000009615	Mtor	DOID:0080322|DOID:0110861|DOID:10283|DOID:10762|DOID:10763|DOID:11446|DOID:13139|DOID:13949|DOID:1793|DOID:1824|DOID:2797|DOID:3021|DOID:3070|DOID:3328|DOID:3371|DOID:3525|DOID:4450|DOID:5199|DOID:5409|DOID:5419|DOID:5844|DOID:6000|DOID:6432|DOID:767|DOID:783|DOID:8411|DOID:8725|DOID:898|DOID:9352|DOID:9970
P42356	PI4KA	ENSG00000241973	PI4KA	MONDO:0014679
P42357	HUTH	ENSG00000084110	HAL	DOID:0060168
P42533	TF	ENSRNOG00000011800	F3	DOID:0050156|DOID:0060318|DOID:0060903|DOID:0070004|DOID:0080600|DOID:0080630|DOID:0111144|DOID:10591|DOID:10763|DOID:10923|DOID:11247|DOID:11394|DOID:1168|DOID:11713|DOID:12531|DOID:2913|DOID:3410|DOID:4138|DOID:5082|DOID:5425|DOID:5844|DOID:8947|DOID:9119|DOID:9351|DOID:9352|DOID:9952
P42582	NKX25	ENSMUSG00000015579	Nkx2-5	DOID:0050820|DOID:0070125|DOID:0080334|DOID:0110112|DOID:1657|DOID:1681|DOID:1682|DOID:1882|DOID:3770|DOID:6419|DOID:9955
P42586	NKX22	ENSMUSG00000027434	Nkx2-2	DOID:3213
P42658	DPP6	ENSG00000130226	DPP6	DOID:0070063|MONDO:0013063
P42669	PURA	ENSMUSG00000043991	Pura	DOID:0070061
P42677	RS27	ENSG00000177954	RPS27	DOID:0111880
P42695	CNDD3	ENSG00000151503	NCAPD3	MONDO:0054805|MONDO:0054806
P42701	I12R1	ENSG00000096996	IL12RB1	DOID:0111990
P42702	LIFR	ENSG00000113594	LIFR	MONDO:0011108
P42703	LIFR	ENSMUSG00000054263	Lifr	DOID:0080205|DOID:2256
P42704	LPPRC	ENSG00000138095	LRPPRC	DOID:0111180
P42766	RL35	ENSG00000136942	RPL35	DOID:0111886
P42768	WASP	ENSG00000015285	WAS	DOID:0112128|DOID:1588|DOID:9169
P42771	CDN2A	ENSG00000147889	CDKN2A	DOID:0111511|DOID:10041|MONDO:0011713
P42858	HD	ENSG00000197386	HTT	DOID:12858|MONDO:0054573
P42859	HD	ENSMUSG00000029104	Htt	DOID:12858|DOID:1289|DOID:14330|DOID:224
P42866	OPRM	ENSMUSG00000000766	Oprm1	DOID:0060041|DOID:14330|DOID:2316|DOID:526
P42867	GPT	ENSMUSG00000032123	Dpagt1	DOID:0080562|DOID:0110676
P42892	ECE1	ENSG00000117298	ECE1	MONDO:0013473
P42893	ECE1	ENSRNOG00000014241	Ece1	DOID:0050855|DOID:10652|DOID:10763|DOID:10825|DOID:1184|DOID:12930|DOID:3021|DOID:3393|DOID:5844|DOID:6000|DOID:6406|DOID:6432|DOID:9279
P42898	MTHR	ENSG00000177000	MTHFR	DOID:0080074|DOID:3526|DOID:5419|DOID:9263|MONDO:0011293
P42925	PXMP2	ENSMUSG00000029499	Pxmp2	DOID:0080121|DOID:700
P42930	HSPB1	ENSRNOG00000023546	Hspb1	DOID:0110163|DOID:0111207|DOID:10652|DOID:1115|DOID:1312|DOID:1793|DOID:224|DOID:7148
P43003	EAA1	ENSG00000079215	SLC1A3	DOID:0050994
P43004	EAA2	ENSG00000110436	SLC1A2	DOID:0080442
P43005	EAA3	ENSG00000106688	SLC1A1	DOID:0060650|DOID:0070093
P43006	EAA2	ENSMUSG00000005089	Slc1a2	DOID:0080442|DOID:12858|DOID:1289|DOID:332
P43007	SATT	ENSG00000115902	SLC1A4	MONDO:0014725
P43021	NODAL	ENSMUSG00000037171	Nodal	DOID:0050545|DOID:14323
P43023	CX6A2	ENSMUSG00000030785	Cox6a2	DOID:3762|DOID:890
P43024	CX6A1	ENSMUSG00000041697	Cox6a1	DOID:0110203|DOID:3762|DOID:890
P43025	TETN	ENSMUSG00000025784	Clec3b	DOID:13300|DOID:8398
P43026	GDF5	ENSG00000125965	GDF5	DOID:0050790|DOID:0050794|DOID:0080051|DOID:0080052|DOID:0080788|DOID:0110965|DOID:0110970|DOID:0110977|MONDO:0012893
P43027	GDF5	ENSMUSG00000038259	Gdf5	DOID:0050788|DOID:0050790|DOID:0050794|DOID:0080051|DOID:0080052|DOID:0110964|DOID:0110965|DOID:0110970|DOID:0110977|DOID:14323|DOID:14330|DOID:8398
P43028	GDF6	ENSMUSG00000051279	Gdf6	DOID:0050794|DOID:0060836|DOID:0080589|DOID:0110217|DOID:10629|DOID:14323|DOID:674|DOID:9296
P43034	LIS1	ENSG00000007168	PAFAH1B1	DOID:0050453|DOID:0060469
P43080	GUC1A	ENSG00000048545	GUCA1A	DOID:0080314
P43081	GUC1A	ENSMUSG00000023982	Guca1a	DOID:0080314
P43114	PE2R4	ENSRNOG00000013240	Ptger4	DOID:11476|DOID:12510|DOID:12930|DOID:1679|DOID:224|DOID:2349|DOID:3021|DOID:3627|DOID:7147|DOID:783|DOID:820|DOID:8577
P43120	HHEX	ENSMUSG00000024986	Hhex	DOID:9352
P43135	COT2	ENSMUSG00000030551	Nr2f2	DOID:10763|DOID:12930|DOID:3827|DOID:9352
P43136	NR2F6	ENSMUSG00000002393	Nr2f6	DOID:9352
P43137	LIT1	ENSMUSG00000059654	Reg1	DOID:10652|DOID:12894|DOID:219|DOID:4947|DOID:5844|DOID:9744
P43138	APEX1	ENSRNOG00000009663	Apex1	DOID:0080016|DOID:11054|DOID:11832|DOID:1380|DOID:1612|DOID:1824|DOID:2316|DOID:2394|DOID:2893|DOID:3459|DOID:4362|DOID:850|DOID:8634
P43140	ADA1A	ENSRNOG00000009522	Adra1a	DOID:10652|DOID:10763|DOID:11612|DOID:13948
P43142	GP182	ENSMUSG00000058396	Gpr182	DOID:6432
P43145	ADML	ENSRNOG00000027030	Adm	DOID:10763|DOID:10824|DOID:11984|DOID:13603|DOID:14115|DOID:1591|DOID:1612|DOID:1793|DOID:2018|DOID:2921|DOID:341|DOID:3454|DOID:3892|DOID:5199|DOID:6000|DOID:6432|DOID:7693|DOID:8947|DOID:9352|DOID:9970
P43146	DCC	ENSG00000187323	DCC	MONDO:0008002|MONDO:0054602
P43155	CACP	ENSG00000095321	CRAT	MONDO:0054764
P43219	GIPR	ENSRNOG00000015860	Gipr	DOID:1287|DOID:4195|DOID:9351|DOID:9352|DOID:9970
P43235	CATK	ENSG00000143387	CTSK	DOID:0080038
P43241	CDX2	ENSMUSG00000029646	Cdx2	DOID:9206
P43243	MATR3	ENSG00000015479	MATR3	DOID:0060212
P43244	MATR3	ENSRNOG00000019875	Matr3	DOID:0060212
P43245	MDR1	NA	Abcb1	DOID:0050848|DOID:0050861|DOID:0060750|DOID:0080208|DOID:0110893|DOID:1168|DOID:11832|DOID:13241|DOID:13413|DOID:13580|DOID:1824|DOID:1826|DOID:2154|DOID:2316|DOID:2394|DOID:2841|DOID:2917|DOID:3008|DOID:3070|DOID:3328|DOID:3602|DOID:3908|DOID:4450|DOID:4481|DOID:526|DOID:684|DOID:783|DOID:8552|DOID:8577|DOID:8778|DOID:9352|DOID:9588|DOID:9952
P43246	MSH2	ENSG00000095002	MSH2	DOID:0050465|DOID:0070271|DOID:1380|DOID:3883|DOID:9256|MIM:619096
P43247	MSH2	ENSMUSG00000024151	Msh2	DOID:0050465|DOID:0060180|DOID:0070271|DOID:10283|DOID:11054|DOID:11832|DOID:1612|DOID:3459|DOID:3883|DOID:4450|DOID:8991|DOID:9256
P43251	BTD	ENSG00000169814	BTD	DOID:856
P43303	IL1R2	ENSRNOG00000014378	Il1r2	DOID:1474
P43320	CRBB2	ENSG00000244752	CRYBB2	DOID:0110269
P43322	NRG1	ENSRNOG00000010392	Nrg1	DOID:0070082|DOID:10595|DOID:10652|DOID:11446|DOID:11832|DOID:1307|DOID:2468|DOID:3525|DOID:5419|DOID:571|DOID:5844|DOID:9743
P43345	TLX1	ENSMUSG00000025215	Tlx1	DOID:0050523
P43403	ZAP70	ENSG00000115085	ZAP70	DOID:0111943|MONDO:0014861
P43404	ZAP70	ENSMUSG00000026117	Zap70	DOID:0111943|DOID:627|DOID:7148
P43406	ITAV	ENSMUSG00000027087	Itgav	DOID:4195|DOID:7693|DOID:9119
P43407	SDC2	ENSMUSG00000022261	Sdc2	DOID:674|DOID:9296|DOID:9352
P43424	GALT	ENSRNOG00000014766	Galt	DOID:0111459|DOID:9870
P43425	GBG7	ENSRNOG00000019857	Gng7	DOID:9970
P43428	G6PC1	NA	G6pc1	DOID:2749|DOID:684|DOID:9352|DOID:9452
P43429	GATA1	ENSRNOG00000025534	Gata1	DOID:0050908|DOID:0060888|DOID:0111767|DOID:12241|DOID:14250|DOID:1470|DOID:1588|DOID:1596|DOID:4971|DOID:9119
P43431	IL12A	ENSMUSG00000027776	Il12a	DOID:12236|DOID:1883|DOID:684
P43432	IL12B	ENSMUSG00000004296	Il12b	DOID:0060859|DOID:0111950|DOID:11168|DOID:2841|DOID:3083
P43488	TNFL4	ENSMUSG00000026700	Tnfsf4	DOID:14557|DOID:3744|DOID:5844|DOID:9744
P43489	TNR4	ENSG00000186827	TNFRSF4	DOID:0111935
P43527	CASP1	ENSRNOG00000007372	Casp1	DOID:10283|DOID:10652|DOID:11132|DOID:11832|DOID:2841|DOID:3021|DOID:4483|DOID:6000|DOID:8719
P43657	LPAR6	ENSG00000139679	LPAR6	DOID:0110705
P43680	SOX18	ENSMUSG00000046470	Sox18	DOID:0111360|DOID:0111361
P43681	ACHA4	ENSG00000101204	CHRNA4	DOID:0060681|DOID:0060682
P43694	GATA4	ENSG00000136574	GATA4	DOID:0050651|DOID:0110107|DOID:1657|DOID:6419|MONDO:0014239
P43699	NKX21	ENSG00000136352	NKX2-1	DOID:12859|DOID:3969|MONDO:0012593
P43883	PLIN2	ENSMUSG00000028494	Plin2	DOID:9970
P43884	PLIN1	ENSRNOG00000015086	Plin1	DOID:0070205|DOID:9970
P43897	EFTS	ENSG00000123297	TSFM	DOID:0111486
P45352	TYSY	ENSRNOG00000037225	Tyms	DOID:0050861|DOID:11054|DOID:1520|DOID:684|DOID:7148|DOID:9119|DOID:9538|DOID:9952
P45376	ALDR	NA	Akr1b1	DOID:10534|DOID:1205|DOID:2349|DOID:4195|DOID:4500|DOID:684|DOID:83|DOID:8947|DOID:9352|DOID:9743|DOID:9870
P45378	TNNT3	ENSG00000130595	TNNT3	DOID:0111601
P45379	TNNT2	ENSG00000118194	TNNT2	DOID:0110308|DOID:0110426|DOID:0111427
P45380	S26A1	ENSRNOG00000000041	Slc26a1	DOID:0080652
P45381	ACY2	ENSG00000108381	ASPA	DOID:3613
P45452	MMP13	ENSG00000137745	MMP13	DOID:0080030|MONDO:0009597
P45479	PPT1	ENSRNOG00000012616	Ppt1	DOID:0110721|DOID:0110731|DOID:14503
P45481	CBP	ENSMUSG00000022521	Crebbp	DOID:0050908|DOID:0060041|DOID:12858|DOID:1574|DOID:1933|DOID:9119|DOID:9952
P45591	COF2	ENSMUSG00000062929	Cfl2	DOID:0110934
P45592	COF1	ENSRNOG00000020660	Cfl1	DOID:0050562|DOID:0050731|DOID:11457|DOID:1184|DOID:1824|DOID:1875|DOID:4948|DOID:5199|DOID:5844|DOID:767
P45878	FKBP2	ENSMUSG00000056629	Fkbp2	DOID:12858
P45952	ACADM	ENSMUSG00000062908	Acadm	DOID:0080153|DOID:0080208
P45953	ACADV	ENSRNOG00000018114	Acadvl	DOID:0080155|DOID:0080208|DOID:10652
P45954	ACDSB	ENSG00000196177	ACADSB	MONDO:0012392
P46002	PTAFR	ENSRNOG00000013231	Ptafr	DOID:10247|DOID:11446|DOID:1227|DOID:224|DOID:2921|DOID:3021|DOID:6195|DOID:8677
P46019	KPB2	ENSG00000044446	PHKA2	DOID:0111042
P46020	KPB1	ENSG00000067177	PHKA1	DOID:0111040
P46061	RAGP1	ENSMUSG00000022391	Rangap1	DOID:11446
P46062	SIPA1	ENSMUSG00000056917	Sipa1	DOID:8552
P46096	SYT1	ENSMUSG00000035864	Syt1	DOID:0110659|DOID:11832|DOID:3635|DOID:439
P46097	SYT2	ENSMUSG00000026452	Syt2	DOID:0110659|DOID:3635|DOID:439
P46099	KLF1	ENSMUSG00000054191	Klf1	DOID:0090016|DOID:0111400|DOID:12241|DOID:12971|DOID:1339|DOID:9119
P46100	ATRX	ENSG00000085224	ATRX	DOID:0110030|DOID:0112125|MONDO:0010663
P46101	DPP6	ENSRNOG00000030547	Dpp6	DOID:0070063|DOID:12377|DOID:332
P46152	GATA4	ENSRNOG00000010708	Gata4	DOID:0050651|DOID:0110107|DOID:1657|DOID:1682|DOID:1882|DOID:3827|DOID:5844|DOID:6419|DOID:6432
P46153	GATA6	ENSRNOG00000023433	Gata6	DOID:0050651|DOID:0050861|DOID:0110114|DOID:0111733|DOID:1657|DOID:1682|DOID:3827|DOID:6419|DOID:6432|DOID:9206
P46412	GPX3	ENSMUSG00000018339	Gpx3	DOID:1184|DOID:2870|DOID:850|DOID:9352|DOID:9744|DOID:9970
P46413	GSHB	ENSRNOG00000018964	Gss	DOID:0080699|DOID:10652|DOID:12858
P46414	CDN1B	ENSMUSG00000003031	Cdkn1b	DOID:0050908|DOID:0080137|DOID:10976|DOID:11054|DOID:11446|DOID:1612|DOID:1686|DOID:2154|DOID:2671|DOID:2920|DOID:3021|DOID:3125|DOID:3908|DOID:4448|DOID:4450|DOID:5409|DOID:5844|DOID:6432|DOID:8552|DOID:8634|DOID:8991|DOID:9119|DOID:9669|DOID:9970
P46425	GSTP2	ENSMUSG00000038155	Gstp2	DOID:0050745|DOID:0050860|DOID:0050866|DOID:0050908|DOID:0060071|DOID:0060500|DOID:0060892|DOID:10283|DOID:1037|DOID:10591|DOID:10652|DOID:10873|DOID:11054|DOID:11132|DOID:11476|DOID:1205|DOID:12361|DOID:13580|DOID:14067|DOID:14330|DOID:1579|DOID:1612|DOID:1749|DOID:1793|DOID:1909|DOID:2377|DOID:2394|DOID:2841|DOID:2998|DOID:3021|DOID:3069|DOID:3070|DOID:3083|DOID:3310|DOID:3407|DOID:3587|DOID:3602|DOID:3748|DOID:3770|DOID:3904|DOID:3908|DOID:409|DOID:4250|DOID:4450|DOID:4467|DOID:480|DOID:4926|DOID:4947|DOID:4961|DOID:574|DOID:684|DOID:74|DOID:8283|DOID:850|DOID:8634|DOID:8692|DOID:8893|DOID:9119|DOID:9352|DOID:9471|DOID:9538|DOID:9669|DOID:9675|DOID:9952|DOID:9970
P46460	NSF	ENSMUSG00000034187	Nsf	DOID:0050632|DOID:14330|DOID:3328
P46462	TERA	ENSRNOG00000034242	Vcp	DOID:0050881|DOID:0060205|DOID:0110168|DOID:0111385|DOID:1289|DOID:1307|DOID:3429|DOID:5408
P46467	VPS4B	ENSMUSG00000009907	Vps4b	DOID:1094
P46471	PRS7	ENSMUSG00000028932	Psmc2	DOID:162
P46527	CDN1B	ENSG00000111276	CDKN1B	DOID:0080137
P46531	NOTC1	ENSG00000148400	NOTCH1	DOID:0060227|DOID:0080332|DOID:0080333
P46638	RB11B	ENSMUSG00000077450	Rab11b	DOID:0050589|DOID:10155
P46656	ADX	ENSMUSG00000032051	Fdx1	DOID:4989
P46660	AINX	ENSMUSG00000034336	Ina	DOID:3525
P46662	MERL	ENSMUSG00000009073	Nf2	DOID:0111252|DOID:10754|DOID:12689|DOID:1826|DOID:3204|DOID:4450|DOID:4586|DOID:8712
P46664	PURA2	NA	Adss2	DOID:1115
P46684	ZIC1	ENSMUSG00000032368	Zic1	DOID:0050777|DOID:2340|DOID:2785
P46686	TULP2	ENSMUSG00000023467	Tulp2	DOID:9970
P46720	SO1A1	ENSRNOG00000036984	Slco1a1	DOID:12236|DOID:12308
P46777	RL5	ENSG00000122406	RPL5	DOID:0111879
P46778	RL21	ENSG00000122026	RPL21	DOID:0110709
P46783	RS10	ENSG00000124614	RPS10	DOID:0111884
P46821	MAP1B	ENSG00000131711	MAP1B	MIM:618918
P46933	APBB1	ENSRNOG00000018020	Apbb1	DOID:10652
P46935	NEDD4	ENSMUSG00000032216	Nedd4	DOID:0050477|DOID:767
P46937	YAP1	ENSG00000137693	YAP1	DOID:0111249
P46938	YAP1	ENSMUSG00000053110	Yap1	DOID:0111249|DOID:12270|DOID:1289|DOID:162|DOID:2394
P46952	3HAO	ENSG00000162882	HAAO	MONDO:0060554
P46953	3HAO	ENSRNOG00000031263	Haao	DOID:12858|DOID:5419
P46976	GLYG	ENSG00000163754	GYG1	DOID:0050579|MONDO:0014526
P46977	STT3A	ENSG00000134910	STT3A	DOID:0080572
P46978	STT3A	ENSMUSG00000032116	Stt3a	DOID:0080572
P47196	AKT1	ENSRNOG00000028629	Akt1	DOID:0110861|DOID:10283|DOID:10763|DOID:11054|DOID:1245|DOID:13482|DOID:14330|DOID:1574|DOID:1612|DOID:1793|DOID:1875|DOID:2316|DOID:2394|DOID:2526|DOID:2957|DOID:3008|DOID:3069|DOID:3312|DOID:4450|DOID:5199|DOID:5419|DOID:5844|DOID:607|DOID:6457|DOID:7575|DOID:8552|DOID:8719|DOID:8805|DOID:9256|DOID:9352
